Date,portfolio_plot,benchmark_plot,es_only_plot,es_weighted_plot,alts_weighted_plot
2023-05-05,15011257.374208609,4411639.649216049,11177410.233225822,5014937.716920437,3469709.7148436476
2023-05-08,15035050.355815629,4414297.103374965,11193380.224686807,5020286.531333318,3471508.5261609885
2023-05-09,14915253.060300203,4394366.197183097,11073300.323902031,4980191.187830829,3471573.778127485
2023-05-10,15041136.291848877,4413499.86712729,11188577.028655415,5018681.988278798,3474042.481819649
2023-05-11,14908220.396537067,4404730.268402868,11135741.872310115,5001052.811709089,3455546.2802197793
2023-05-12,14838330.869108906,4398618.123837362,11098917.369402785,4988699.80921073,3447882.205001595
2023-05-15,14947156.944053091,4411373.903800157,11175768.50590504,5012262.9726364715,3456883.9731868664
2023-05-16,14727178.163721947,4382673.398883867,11002853.448774962,4959341.080696271,3442508.1210797434
2023-05-17,15052983.486690668,4434228.009566832,11296168.619758576,5045655.488810956,3458750.959406151
2023-05-18,15328721.306068359,4477278.766941269,11541131.61735952,5117415.397038811,3472916.9671084154
2023-05-19,15315351.664353488,4469572.149880412,11497280.21655441,5104621.15411896,3478570.6750393957
2023-05-22,15337971.315006599,4469837.895296304,11498853.326789033,5105061.616065521,3483408.1136004864
2023-05-23,14956300.83715029,4420674.993356363,11200305.467642121,5023689.305755502,3452250.8022494195
2023-05-24,14729206.195490517,4385862.343874566,11008815.511150436,4975573.8832221655,3432896.8940401264
2023-05-25,15200903.484763442,4421737.975019929,11233455.144379403,5031764.254555774,3504065.5828415784
2023-05-26,15861844.914182382,4478607.494020726,11589679.47650643,5119076.448986714,3595620.51405134
2023-05-30,15950641.133546472,4480467.711931967,11601918.731579011,5121860.942447066,3613793.34500823
2023-05-31,15728962.922878604,4454424.661174593,11430071.0513448,5083073.962915744,3590936.346760624
2023-06-01,16156838.033729894,4494286.473558329,11679725.424540423,5142822.578331143,3646411.2238261937
2023-06-02,16613670.247056654,4558065.373372307,12149254.35553705,5250550.082990129,3673131.0203653984
2023-06-05,16581692.171606736,4550624.501727344,12089770.965954648,5238068.8140510265,3674792.4895403525
2023-06-06,16647515.60247013,4559925.591283548,12164042.6082919,5253663.329542012,3678439.703345595
2023-06-07,16209682.665936455,4543449.37549827,12032475.699008768,5226066.06808993,3601018.696550446
2023-06-08,16576524.912954727,4568960.935423861,12236192.203705227,5269720.979042704,3652433.1561234556
2023-06-09,16666032.056909682,4575870.316237042,12291365.423727186,5281379.111054932,3664074.72501388
2023-06-12,17120871.280385844,4616263.619452561,12613916.556163244,5349318.276720101,3716938.1130529176
2023-06-13,17391814.70547173,4647090.087695983,12860073.99933813,5400438.419286611,3740239.3925193064
2023-06-14,17539481.273814455,4649747.541854899,12882026.384163082,5404818.131850794,3768962.8843903057
2023-06-15,18048642.916817628,4705288.333776239,13341468.603493785,5495657.08414644,3815028.7553686216
2023-06-16,18382394.997027438,4733829.495249797,13577565.607444668,5545508.714292979,3850969.053130516
2023-06-20,18126961.237261713,4714057.93250066,13407358.761079594,5511284.438113761,3821224.03631282
2023-06-21,17657248.67263612,4686951.90007972,13174060.668126317,5463996.786226766,3754993.7358902143
2023-06-22,17914672.668684114,4702365.134201432,13306720.368040925,5491364.287903989,3790929.9459760915
2023-06-23,17510857.20528371,4665426.521392503,12988794.535486946,5426395.324738917,3750329.3477875413
2023-06-26,17190762.37585266,4645495.615200635,12817251.820080124,5390956.03211553,3706267.165649979
2023-06-27,17791216.459434446,4697050.2258836,13238743.708015716,5483722.739121308,3771946.077215022
2023-06-28,17805406.93223595,4695721.498804142,13227879.33603995,5481372.783790255,3776571.0263023493
2023-06-29,17868534.58263543,4715120.914164227,13386499.166886125,5515640.096949624,3766350.9717363697
2023-06-30,18481501.809666447,4770927.451501459,13842802.789868275,5614483.1236930145,3828058.0414116676
2023-07-03,18543261.65462623,4775179.378155724,13879551.051568758,5621894.728634364,3835796.937731923
2023-07-05,18491244.2328441,4766144.034015411,13801352.987078862,5606176.801989776,3835761.068556375
2023-07-06,18080959.823565584,4727079.45787935,13463261.355313726,5538219.246585851,3797149.8004771387
2023-07-07,17971169.83947518,4713260.696252987,13343664.31550565,5513932.364462528,3790744.7333452194
2023-07-10,18054301.993919507,4724156.258304541,13437961.981508171,5533114.135409638,3795093.0198288644
2023-07-11,18331621.8716982,4755248.471963855,13707055.321076341,5587789.8598278,3815885.479610888
2023-07-12,18849660.437777855,4791389.848525111,14019847.579035923,5651001.613799911,3880552.5596963735
2023-07-13,19453776.716512203,4829657.188413497,14351039.381581364,5716828.627020832,3959717.587990122
2023-07-14,19394911.518375352,4822482.062184425,14288940.918604093,5704730.036761649,3956115.8713849126
2023-07-17,19681701.758497976,4840552.750465052,14445337.047583884,5735228.360157886,3993464.508635031
2023-07-18,20090655.731106862,4876694.127026306,14758129.305543466,5795657.544833271,4034365.146153739
2023-07-19,20137732.173895013,4886526.707414295,14846947.770147216,5811932.885438823,4032489.187372524
2023-07-20,19425073.23098833,4853042.7850119565,14544346.42016958,5751847.551229463,3931471.442502699
2023-07-21,19368358.642617837,4852245.548764281,14537141.626122493,5750380.153573346,3920995.874465086
2023-07-24,19465892.27630711,4872176.454956151,14717261.477299657,5787163.129745896,3915659.8057228285
2023-07-25,19677572.67390262,4885463.7257507285,14837341.378084434,5811718.318528743,3941626.039501944
2023-07-26,19655525.104214184,4884666.489503053,14830136.584037347,5810254.672189973,3938202.3528153
2023-07-27,19292947.201683644,4851714.057932499,14532338.430091102,5749704.683367338,3906596.7552869446
2023-07-28,19879075.128492244,4896625.033218176,14938208.494743645,5832903.19019544,3968752.177924694
2023-07-31,20031732.75798158,4905128.886526706,15015059.631245902,5848413.4986915635,3988676.1328530577
2023-08-01,19782087.28207523,4891044.379484451,14887774.93641404,5822852.531261043,3956400.08910632
2023-08-02,18939316.29164001,4823013.553016208,14272965.844395986,5698376.564732082,3872423.171780079
2023-08-03,18785448.96088993,4806537.337230931,14131111.45493557,5669916.7725376105,3860303.0297393594
2023-08-04,18589683.140899073,4781291.522721232,13913824.01542026,5626194.928737672,3849841.822181899
2023-08-07,18849169.400943056,4823545.043847992,14277494.572082724,5699571.88110842,3853370.570359664
2023-08-08,18551542.586203787,4803082.64682434,14101377.384265052,5661392.723913082,3818338.3615104393
2023-08-09,18188293.373890612,4768269.997342545,13801749.44135447,5595862.330897973,3787770.3493338227
2023-08-10,18214656.429176763,4768269.997342545,13801683.365641868,5595846.693172883,3793271.1250175284
2023-08-11,18098058.789674018,4762955.089024712,13759242.427163439,5586555.739535503,3775287.308251556
2023-08-14,18351911.443743598,4789795.376029761,13973569.166479506,5633698.931974073,3796382.9581717607
2023-08-15,17921207.754181433,4734520.329524313,13532183.406303845,5537146.962342917,3772348.6066377703
2023-08-16,17631317.713210918,4698378.95296306,13300445.716717377,5484787.412918547,3746999.339022649
2023-08-17,17356619.410238925,4660643.103906456,13078451.653366016,5429779.146323904,3726200.152468767
2023-08-18,17340247.230280053,4658782.885995215,13068014.232148599,5427340.777998078,3724358.633023848
2023-08-21,17633404.952747922,4690406.590486311,13244931.952638168,5468516.055247811,3759068.0265545095
2023-08-22,17571160.922920853,4676322.083444059,13160029.744692817,5450345.552470553,3758289.356391597
2023-08-23,17988770.90989552,4727079.4578793505,13465833.225358048,5515841.5427665,3802449.004744982
2023-08-24,17541415.438405603,4662237.576401805,13075173.281471577,5433131.569346948,3764905.1118668574
2023-08-25,17708852.475478526,4692266.808397553,13234479.283179378,5468253.139885331,3776504.438783377
2023-08-28,17884350.35736279,4722030.294977409,13392451.063767351,5502970.110097939,3789953.9128604555
2023-08-29,18357165.238461055,4790592.612277436,13779263.368081586,5582661.113269329,3835266.2222114364
2023-08-30,18466272.57128436,4809194.791389846,13884222.096174946,5604030.855890938,3843380.5157145555
2023-08-31,18406309.594775703,4800425.192665424,13834741.552930934,5593977.736986774,3837795.110176116
2023-09-01,18369016.294223823,4806271.591815039,13874590.29037655,5602191.065134239,3824384.4734953265
2023-09-05,18107812.03121709,4786074.940207278,13736492.051040152,5573622.011420477,3789505.2949212445
2023-09-06,17786421.410254996,4753122.508636723,13511173.871070243,5526578.095366829,3754231.5540687423
2023-09-07,17577971.311426587,4736912.038267336,13400331.863181818,5503216.213970434,3726103.2275233427
2023-09-08,17599145.271078836,4742758.437416951,13438599.86627213,5511705.687365396,3724843.562567486
2023-09-11,17896633.4982837,4773053.41482859,13645716.728793986,5555711.44884949,3758067.3273151433
2023-09-12,17671878.899699263,4746213.127823541,13462191.4370443,5517065.857521046,3737012.854753678
2023-09-13,17666330.993420295,4750199.309061915,13488273.553906823,5522837.865817011,3731929.958230414
2023-09-14,17903452.3917976,4789795.376029759,13747658.846469745,5580251.15727492,3743225.0429107565
2023-09-15,17853673.82023036,4774616.226248999,13628489.531744774,5556029.432912341,3749065.3196328273
2023-09-18,17908386.62306009,4785011.958543711,13714438.929542484,5572581.358940715,3749385.563722147
2023-09-19,17794182.36910824,4772787.669412699,13609190.484863102,5551285.026528577,3739803.970825743
2023-09-20,17394395.76472824,4727079.457879348,13215785.857530123,5471509.751573162,3709524.0176629643
2023-09-21,16674141.854650049,4647355.833111875,12590526.63742684,5341991.908035543,3643732.1886324678
2023-09-22,16658505.491061969,4635663.034812645,12522102.69565479,5327438.992958056,3650241.670958781
2023-09-25,16701891.15506997,4654530.959340948,12632169.584606932,5350809.295158442,3643735.6089236117
2023-09-26,16153272.203851752,4586500.132872704,12160373.748393375,5250737.993236475,3592192.6831772667
2023-09-27,16084318.132702595,4585171.405793247,12152797.913806297,5249097.374798231,3577980.9552138476
2023-09-28,16274708.965138491,4610682.965718838,12295521.453024775,5280149.1420683805,3599167.63942608
2023-09-29,16205187.81325159,4597927.185756041,12224159.683415536,5264714.118012105,3594314.1190108773
2023-10-02,16197358.52644306,4596598.458676585,12216726.165747907,5263104.125547049,3593676.7520619556
2023-10-03,15740640.584495617,4533351.049694389,11862890.724768765,5186454.888115656,3544682.1469604103
2023-10-04,15994812.24299243,4568429.444592077,12032217.362429889,5223464.908760259,3576625.330987289
